"Reference Number","Alternate Vendor Code","Vendor Name","Joint Payee","Post Date","Blank","Program Description","Loan No","Note Amount","Funding Clearing Account","Impounds Payable","MIP","Prepaid Interest","Appraisal Fee","Appraisal Review Fee","Appraisal Review Fee - APR","Lender Inspection Fee","Refund/Credit Appraisal","Reinspection Fee","Buydown Fee","EEM Repair Holdback","HUD Repair Holdback","Rural Housing Funding Fee","Loan Origination Fee","Loan Discount Fee","Loan level Price Adjustments","Credit Report Fee","Redraw Fee","Document Fee Lender","Funding Fee Lender","Processing Fee","Processing Fee Credit","Underwriting Fee","Refund Lock In Deposit","Flood Certification Fee","Tax Related Service Fee","Wire Transfer Fee Lender","Engineer's Cert","VOE/VOD","Rate Lock Extension Fee","CalStrs Audit Fee","CalStrs Loan Setup","NHF Extension Fee","MCC Application Fee","Lender Credit","Oregon Housing Cash Advance","Interest Rate Lock Fee Credit","Platinum Down Pmt Asst","FHA 30 Days Interest","Tolerance Cure Fee","Refund Credit Rpt","Homeowners Assc Cert Fee","Subordination Fee","Extra 1","Extra 2","HUD Repair Holdback Admin Fee","Appraisal Waiver Fee","Loan Discount - Bonafide"
"0","","","","02/24/2015","","","3491500000","152192.00","147467.59","605.86","2617.56","88.61","275.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","117.38","0.00","0.00","0.00","495.00","0.00","415.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/10/2015","","","3491500001","147283.00","146868.73","643.50","2533.13","345.01","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2171.25","0.00","0.00","37.38","0.00","320.00","0.00","675.00","0.00","950.00","0.00","10.00","0.00","44.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7365.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/19/2015","","","3491500004","195395.00","195606.21","764.39","3360.61","240.90","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","2880.53","0.00","0.00","57.36","0.00","475.00","0.00","675.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9770.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/19/2015","","","3491500006","171830.00","171755.59","642.14","2955.31","211.85","50.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","2533.13","0.00","0.00","18.98","0.00","475.00","0.00","675.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8592.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/23/2015","","","3491500008","54750.00","52394.76","0.00","0.00","41.06","0.00","0.00","0.00","0.00","-125.00","0.00","0.00","0.00","0.00","0.00","547.50","0.00","0.00","71.68","0.00","320.00","0.00","495.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/09/2015","","","3491500009","238367.00","237787.15","1012.28","0.00","506.94","0.00","0.00","0.00","0.00","-150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-819.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3491500012","122735.00","117927.96","479.57","2110.94","42.87","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","177.00","0.00","0.00","76.66","0.00","320.00","0.00","495.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","3491500018","201286.00","192549.21","826.18","3461.94","579.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1978.25","0.00","0.00","71.38","0.00","320.00","0.00","495.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/05/2015","","","3531500000","191000.00","188542.41","578.59","0.00","525.25","0.00","0.00","0.00","0.00","-11.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3531500003","392000.00","392389.59","486.41","0.00","784.00","0.00","0.00","0.00","0.00","-25.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/10/2015","","","3531500004","368000.00","363943.90","1924.74","0.00","752.61","13.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/12/2015","","","3531500005","248500.00","245538.51","828.02","0.00","454.72","13.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","300.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3531500006","323565.00","315047.61","1122.24","5565.00","96.40","563.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","585.00","0.00","500.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/19/2015","","","3531500007","315000.00","311172.27","1806.74","0.00","355.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","300.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3531500008","256000.00","253185.00","875.58","0.00","89.42","485.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","585.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3531500009","165000.00","162801.61","387.53","0.00","50.86","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","300.00","0.00","230.00","0.00","695.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3621400324","162800.00","155914.21","737.07","1662.50","194.02","445.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","1600.00","0.00","0.00","22.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/19/2015","","","3621400327","224297.00","218069.84","1031.03","2141.89","230.44","475.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","123.80","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3621500000","268111.00","257069.62","1129.59","4611.25","55.09","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2635.00","0.00","0.00","20.45","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3621500001","285000.00","280257.52","0.00","0.00","676.88","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1425.00","0.00","15.60","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3621500010","350246.00","341798.25","1970.53","3219.23","582.94","445.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.05","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/23/2015","","","3621500011","224000.00","219356.42","1887.98","0.00","126.00","375.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.60","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/10/2015","","","3621500012","299475.00","299889.80","1197.52","5150.69","701.51","400.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","4414.88","0.00","0.00","69.60","0.00","0.00","175.00","1240.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-14974.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3621500015","319113.00","322069.65","1206.65","5488.44","472.11","400.00","0.00","0.00","125.00","0.00","0.00","0.00","0.00","0.00","0.00","3136.25","0.00","0.00","75.90","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-130.00","0.00","0.00","-15956.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3621500016","135000.00","129880.20","769.42","0.00","57.33","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2025.00","0.00","0.00","43.05","0.00","0.00","175.00","590.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3621500018","382874.00","377185.89","589.30","2696.35","146.86","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.60","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3621500019","273600.00","265065.19","1126.99","111.72","299.25","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4104.00","0.00","0.00","17.85","0.00","0.00","175.00","1240.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3621500020","14708.00","14708.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3621500021","8640.00","8640.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3621500022","353948.00","342756.04","1262.53","3368.68","373.34","465.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3478.61","0.00","0.00","103.80","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3621500023","227000.00","220883.28","1082.26","0.00","52.86","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2270.00","0.00","0.00","41.60","0.00","45.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/23/2015","","","3621500024","347136.00","335943.67","1373.13","8136.00","228.25","450.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","29.95","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3621500026","216615.00","211356.24","198.36","1495.42","107.57","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","812.31","0.00","19.60","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.50","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3621500027","352818.00","340792.78","1619.62","6068.13","175.20","425.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1323.07","0.00","39.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3621500028","245000.00","238074.99","934.13","0.00","100.68","375.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3675.00","0.00","0.00","25.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","0.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3621500029","306000.00","300049.96","1204.47","0.00","142.52","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1912.50","0.00","65.55","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/23/2015","","","3621500032","170500.00","166170.68","676.36","0.00","108.61","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","852.50","0.00","66.85","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","3621500033","343900.00","333609.34","1760.99","0.00","1170.22","550.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4298.75","0.00","0.00","35.70","0.00","0.00","175.00","1240.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","3621500034","16817.00","16817.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","3621500035","10860.00","10860.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/09/2015","","","3631400057","391200.00","391899.20","0.00","0.00","896.50","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3912.00","0.00","0.00","0.00","0.00","350.00","0.00","675.00","0.00","100.00","0.00","10.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7127.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3631500001","289733.00","278823.12","1141.81","4983.13","327.44","475.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2847.50","0.00","0.00","0.00","0.00","350.00","0.00","675.00","0.00","100.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3681400159","625500.00","624569.89","3180.42","0.00","899.69","450.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.00","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3681400286","539496.00","536568.19","1811.35","3716.08","886.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5744.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3681400330","449494.00","445052.98","1908.14","2800.42","831.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3343.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/12/2015","","","3681400333","245000.00","236346.29","1334.24","0.00","542.02","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2450.00","0.00","0.00","127.45","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","1225.00"
"0","","","","02/13/2015","","","3681400352","573366.00","568328.42","2111.78","3767.66","973.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","59.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/09/2015","","","3681500001","350000.00","350603.40","0.00","0.00","743.15","375.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53.45","0.00","175.00","0.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/09/2015","","","3681500002","417000.00","417038.42","0.00","0.00","985.38","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3648.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3681500007","508500.00","505178.97","0.00","0.00","593.83","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3681500010","300000.00","300084.40","0.00","0.00","277.40","375.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3681500011","737588.00","733982.16","2653.78","6811.31","1212.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37.80","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9334.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/04/2015","","","3681500013","293600.00","291449.09","909.24","0.00","-96.53","725.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.20","0.00","0.00","0.00","990.00","0.00","890.00","0.00","0.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1468.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3681500016","165000.00","162594.66","0.00","0.00","305.14","465.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","0.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-618.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/12/2015","","","3681500017","480723.00","479922.21","1089.12","3158.88","895.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.20","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3681500021","177000.00","173179.03","236.66","0.00","310.36","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","663.75","0.00","35.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/10/2015","","","3681500026","360800.00","357417.67","481.24","0.00","737.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38.20","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3681500027","504836.00","502082.87","1612.30","4827.70","857.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.60","0.00","0.00","175.00","1075.00","0.00","890.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3681500039","194750.00","191533.27","749.85","0.00","198.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43.80","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
